,abstract/snippet,lead_paragraph,headline,keywords,pub_date,document_type,section_name,type_of_material
0,"As the coronavirus sends the economy into a free fall, the Federal Reserve will keep credit flowing with an array of programs. But some details are fuzzy.","As unemployment skyrockets and businesses struggle to cover rent and payroll, the odds are rising that short-term layoffs turn into long-term joblessness as employers shut down. At its worst, the United States could fall into an economic depression.",The Fed Got a Big Pile of Cash to Help the Economy. Who Will Benefit?,"United States Economy;Coronavirus (2019-nCoV);Credit and Debt;Federal Reserve System;Banking and Financial Institutions;Small Business;Unemployment;Small Business Administration;Treasury Department;Mnuchin, Steven T;Powell, Jerome H;United States",2020-04-03,article,Business Day,News
0,Officials are ​trying to curb expressions of grief and control the narrative​ amid doubts about the official number of deaths in China.,"Liu Pei’en held the small wooden box that contained his father’s remains. Only two months ago, he had helplessly clutched his father’s frail hand as the elderly man took his last breath, and the pain was still raw. He wept.",China Pushes for Quiet Burials as Coronavirus Death Toll Is Questioned,Coronavirus (2019-nCoV);China;Deaths (Fatalities);Funerals and Memorials;Grief (Emotion);Communist Party of China;Wuhan (China);Politics and Government,2020-04-03,article,World,News
0,"Within days, Germany’s capital distributed money to 150,000 artists, shop owners, hairdressers and other small-business owners and freelancers to cover basic expenses.","BERLIN — When Germany shut down public life to halt the spread of the new coronavirus last month, Laurenz Bostedt, a freelance photographer, watched as one contract after another was canceled, until his entire expected income had disappeared.",‘Stress-Free’: Coronavirus Aid Flows Quickly to Berlin’s Self-Employed,"Berlin (Germany);Coronavirus (2019-nCoV);Small Business;Freelancing, Self-Employment and Independent Contracting;Europe;Germany;Labor and Jobs;Income",2020-04-03,article,World,News
0,I’ve started to refer to the time before this as peace time. Because this feels like a war.,"I’m awake before my alarm goes off. I make coffee, wash my face and put deodorant on twice. The deodorant is never enough to stop the sweat and smell, but I try. My husband and kids are still asleep. I try to eat. My stomach turns as I imagine what today will bring, though of course I know. It’s always variations on the same theme: Critically ill patients who all have been given the same diagnosis, Covid-19.",An I.C.U. Nurse’s Coronavirus Diary,Coronavirus (2019-nCoV);Nursing and Nurses;Hospitals;New York City,2020-04-03,article,Opinion,Op-Ed
0,"Nonviolent offenders, the medically vulnerable and those near the end of their sentences should be released. Those who remain deserve much better medical care.","Here is an email from a woman in Alabama to Katie Rosenfeld, a civil rights lawyer in New York, pleading for help for a loved one incarcerated inside an Alabama state prison where the coronavirus is beginning to spread:",Prisons Breed the Coronavirus. We Can Safely Free Thousands of Inmates.,"Prisons and Prisoners;Coronavirus (2019-nCoV);Immigration Detention;Quarantines;Cuomo, Andrew M;de Blasio, Bill;Federal Bureau of Prisons;Metropolitan Detention Center (Brooklyn, NY);ALABAMA;Brooklyn (NYC);New York City;New York State;South Carolina",2020-04-03,article,Opinion,Op-Ed
0,"Once you see your father as vulnerable, you don’t forget it.","My father, an undocumented immigrant from Ecuador, used to take me to water parks every summer back when he could drive. He did it because commercials for water parks were featured prominently on local television and they depicted children acting carefree and wild and I was not carefree or wild and it weighed on him, so he insisted I try.","Why I Tried to Save My Father, My Dictator",Families and Family Life;Illegal Immigration;Foreign Workers;Children and Childhood;Swimming;Ecuador;Queens (NYC),2020-04-03,article,Opinion,Op-Ed
0,"Theodore Roosevelt, my great-grandfather, would agree.","On Monday, Capt. Brett Crozier, the commander of the aircraft carrier Theodore Roosevelt, sent a letter to the Navy pleading for permission to unload his crew, including scores of sailors sickened with Covid-19, in Guam, where it was docked. The Pentagon had been dragging its feet, and the situation on the ship was growing dire.",Captain Crozier Is a Hero,"Crozier, Brett E;United States Defense and Military Forces;United States Navy;Coronavirus (2019-nCoV);Roosevelt, Theodore;USS Theodore Roosevelt (CVN-71) (Ship);Aircraft Carriers",2020-04-03,article,Opinion,Op-Ed
0,"Laura Raicovich will lead the museum on an interim basis, replacing Gonzalo Casals, New York City’s new Cultural Affairs Commissioner.","Laura Raicovich may have proved too radical for the Queens Museum, where she was politically outspoken during her three years as president and executive director there before she stepped down in 2018.",Former Queens Museum Director to Lead Leslie-Lohman Museum,"Raicovich, Laura;Leslie-Lohman Museum of Art;Museums;Appointments and Executive Changes;Casals, Gonzalo;Queens Museum;New York City",2020-04-03,article,Arts,News
0,The suspension was announced days after the Mexican government ordered nonessential businesses to close.,Corona beer has become a temporary victim of the coronavirus.,Corona Beer to Halt Production Amid Coronavirus Outbreak,Beer;Grupo Modelo;Anheuser-Busch InBev NV;Mexico;Politics and Government;Shutdowns (Institutional);Coronavirus (2019-nCoV),2020-04-03,article,Business Day,News
0,Coronavirus-related anxiety is real and causing serious damage to our partnerships. Here are some tips to ease the strain.,"The strain that the coronavirus is putting on our lives is immense. And it is affecting most relationships in some way. As a licensed psychotherapist specializing in relationship therapy, I’ve received many emails and calls in the past few weeks from concerned people worrying that their relationships were not going to make it.",How to Help Your Relationship Survive a Lockdown,Dating and Relationships;Love (Emotion);Coronavirus (2019-nCoV);Anxiety and Stress;Quarantines,2020-04-03,article,Smarter Living,News
0,"She gave up the stage for the writing life, publishing biographies of some famous friends and two powerful memoirs. She died of the coronavirus.",This obituary is part of a series about people who have died in the coronavirus pandemic.,"Patricia Bosworth, Actress-Turned-Author, Dies at 86","Bosworth, Patricia;Deaths (Obituaries);Writing and Writers;Books and Literature;ACTORS AND ACTRESSES;ACTORS STUDIO;Coronavirus (2019-nCoV)",2020-04-03,article,Books,Obituary (Obit)
0,"Maeve Kennedy Townsend McKean, a granddaughter of Robert F. Kennedy, and her 8-year-old son were last seen in the Chesapeake Bay on Thursday, according to the authorities.","The search for two members of the Kennedy family whose canoe overturned in strong winds in the Chesapeake Bay on Thursday has “turned from rescue to recovery,” the family said in a statement on Friday night.",2 Members of Kennedy Family Are Feared Dead After Canoe Overturned,"Kennedy Family;McKean, Maeve Kennedy;McKean, Gideon Joseph Kennedy;Maritime Accidents and Safety;Canoes and Canoeing;Chesapeake Bay",2020-04-03,article,U.S.,News
0,We want to hear from you.,"People who are presumed to have coronavirus are being asked to self-quarantine. Medical workers need to take special precautions when coming home from work at the end of the day. For parents of young children, these scenarios create new challenges at home. If you have had to separate from your family, or if you live with someone who has, we want to hear your story. ",Have You Been Separated from Your Family Because of Coronavirus?,Parenting;Coronavirus (2019-nCoV);Quarantines,2020-04-03,article,Parenting,News
0,"Mr. Hussein, who died after testing positive for coronavirus, led his country’s government during a crucial transitional period.",This obituary is part of a series about people who have died in the coronavirus pandemic. Read about others here.,"Nur Hassan Hussein, Former Prime Minister of Somalia, Dies at 82","Hussein, Nur Hassan;Deaths (Obituaries);Somalia;Politics and Government;Coronavirus (2019-nCoV)",2020-04-03,article,Obituaries,Obituary (Obit)
0,"The virus infected 67 of the facility’s 84 residents, killing one, with several infected employees working at other facilities in Texas.","HOUSTON — A coronavirus outbreak at a San Antonio nursing home has infected 67 of the facility’s 84 residents, killing one, the largest spread of the virus at a Texas long-term care facility, city and county officials said on Friday.",Coronavirus Sweeps Through a San Antonio Nursing Home,"Coronavirus (2019-nCoV);Southeast Nursing and Rehabilitation Center (San Antonio, Tex, Nursing Home);Deaths (Fatalities);Nursing Homes;San Antonio (Tex)",2020-04-03,article,U.S.,News
0,"Akil Loving has worked in his grandfather’s atelier since high school, making duds for Diddy and Pharrell.",Name: Akil Loving,Dapper Dan’s Grandson Sews His Own Gucci,"Fashion and Apparel;Loving, Akil;Day, Daniel (Dapper Dan)",2020-04-03,article,Style,News
0,"Across the country, plunging revenues from canceled nonemergency medical appointments have forced hospitals to furlough or cut the pay of doctors, nurses and other staff.","As hospitals across the country brace for an onslaught of coronavirus patients, doctors, nurses and other health care workers — even in emerging hot spots — are being furloughed, reassigned or told they must take pay cuts.","During a Pandemic, an Unanticipated Problem: Out-of-Work Health Workers","Layoffs and Job Reductions;Hospitals;Labor and Jobs;Coronavirus (2019-nCoV);Nursing and Nurses;Unemployment;Adams, Jerome M (1974- );de Blasio, Bill;United States",2020-04-03,article,U.S.,News
0,The rousing show of support provided another gripping scene to emerge from the coronavirus pandemic: the rank and file cheering a boss they viewed as putting their safety ahead of his career.,"WASHINGTON — It was a send-off for the ages, with hundreds of sailors aboard the aircraft carrier Theodore Roosevelt cheering Capt. Brett E. Crozier, the commander who sacrificed his naval career by writing a letter to his superiors demanding more help as the novel coronavirus spread through the ship.",The Navy Fired the Captain of the Theodore Roosevelt. See How the Crew Responded.,"Coronavirus (2019-nCoV);Crozier, Brett E;Modly, Thomas B;United States Navy;United States Defense and Military Forces;Aircraft Carriers;Epidemics;USS Theodore Roosevelt (CVN-71) (Ship);Defense Department",2020-04-03,article,U.S.,News
0,"What I miss most now, sheltering in place, are the dog walks where a SuperBall can stop time in its tracks.","In the stillness and noise of the M.R.I., I picture what the magnet is doing to my brain. I imagine hydrogen protons aligning along and against the direction of its field. Bursts of radio waves challenge their orientation, generating signals that are rendered into images. Other than the sting of the contrast agent, the momentary changes in nuclear spin feel like nothing. “Twenty-five more minutes,” the radiologist says through the plastic headphones. Usually, I fall asleep.",How a Bouncy Ball Changed the Way I See the World,Physics;Magnetic Resonance Imagers;Medicine and Health,2020-04-03,article,Magazine,News
0,There’s more to the age-old advice to just “talk it out” than there seems. Here’s some of the evidence that explains why it is so helpful.,"When your car breaks down, you either know how to fix it or how to find someone who can. Emotions, on the other hand, are a little harder to fix. There is no wrench you can grab or repair shop you can take your feelings to. But you do have one tool in your kit you can always use: talking about your feelings. Even just speaking about your feelings out loud to another person can help. So why do we avoid it or believe it doesn’t work?",Why Talking About Our Problems Helps So Much (and How to Do It),Mental Health and Disorders;Brain;Anxiety and Stress;Love (Emotion),2020-04-03,article,Smarter Living,News
0,"The police held overnight an outspoken Russian doctor, Anastasia Vasilieva, who was trying to deliver masks to an impoverished rural town.","MOSCOW — Russian authorities detained the leader of an independent doctors’ union, an outspoken critic of the Kremlin who has dismissed as “lies” the country’s low official numbers for coronavirus infections.",Russian Doctor Detained After Challenging Virus Figures,"Coronavirus (2019-nCoV);Russia;Putin, Vladimir V;Vasilieva, Anastasia;Political Prisoners;Politics and Government;Shortages;Masks;Protective Clothing and Gear;Rural Areas;Hospitals;Quarantines",2020-04-03,article,World,News
0,"Yes, removing your acrylic nails is tedious. But you’ve probably got some time on your hands.","For many of us, at-home gel removal is unexplored territory. To help you navigate the task, we consulted two nail artists, Brittney Boyce and Lisa Logan, for advice. Here, the right way to remove the four most common types of long-lasting manicure — soft gels, hard gels, acrylics and dip powder nails — quickly and safely.",How to Remove Your Acrylics or Gels at Home,Nails (Body Part);Do It Yourself,2020-04-03,article,Style,News
0,"The American Bar Association had rated the new nominee, Judge Justin Walker, as unqualified, but he has strong conservative support","WASHINGTON — President Trump on Friday nominated Judge Justin Walker, a protégé of Senator Mitch McConnell, to a vacancy on the influential United States Court of Appeals for the District of Columbia Circuit, touching off what is likely to be a contentious confirmation fight in the Senate.",Trump Picks McConnell Protégé for Influential Appeals Court Seat,"United States Politics and Government;Federal Courts (US);Appeals Courts (US);AMERICAN BAR ASSN;Federalist Society;Senate;Supreme Court (US);Kavanaugh, Brett M;McConnell, Mitch;Trump, Donald J;Griffith, Thomas B",2020-04-03,article,U.S.,News
0,"On Friday, the New York steakhouse opened its famed front-window meat locker to police officers and firefighters.","The first thing you see when you walk into Gallaghers Steakhouse, a 93-year-old restaurant in Midtown Manhattan, is steak. In the glass-paneled meat locker in the steakhouse’s front window are cut after cut of prime beef — a Fort Knox of meat, tagged and aging.",A Gift From Gallaghers: Aged Steaks for First Responders,"Restaurants;Gallaghers Steakhouse (Manhattan, NY, Restaurant);Meat;Police;Fires and Firefighters;Police Department (NYC);Fire Department (NYC);Poll, Dean J;Midtown Area (Manhattan, NY);Coronavirus (2019-nCoV);Shutdowns (Institutional)",2020-04-03,article,Food,News
0,The masks are almost identical in performance to the N95 masks that hospitals and other institutions are struggling to find.,"With doctors, nurses and other health care workers facing acute shortages of protective masks, the Food and Drug Administration announced on Friday that it will allow use of a more widely available mask that meets Chinese standards instead of American ones.",F.D.A. to Allow Use of KN95 Masks Approved by China,Coronavirus (2019-nCoV);Masks;Shortages;Protective Clothing and Gear;International Trade and World Market;Food and Drug Administration;China,2020-04-03,article,Health,News
0,Critics say that the plan may not go to hospitals in the states hit the hardest so far and that it fails to address the problems of uninsured people more generally.,The Trump administration plans to use money from the recent stimulus bills to pay hospitals for treatment of uninsured coronavirus patients. It says the plan is more efficient than reopening enrollment in the Obamacare markets to achieve the same goal.,Trump Says Hospitals Will Be Paid for Treating Uninsured Coronavirus Patients,"Coronavirus Aid, Relief, and Economic Security Act (2020);Coronavirus (2019-nCoV);Health Insurance and Managed Care;Hospitals",2020-04-03,article,The Upshot,News
0,The rare public order follows an inspector general’s findings of pervasive problems with how the bureau has prepared applications to wiretap people.,"WASHINGTON — A secretive court that oversees national security surveillance ordered the F.B.I. on Friday to conduct a searching review of 29 wiretap applications in terrorism and espionage investigations, after an inspector general uncovered pervasive problems with how the bureau prepared them.",National Security Court Orders Deeper Look at 29 F.B.I. Wiretap Applications,"Surveillance of Citizens by Government;Wiretapping and Other Eavesdropping Devices and Methods;Russian Interference in 2016 US Elections and Ties to Trump Associates;Foreign Intelligence Surveillance Act (FISA);Inspectors General;Espionage and Intelligence Services;Federal Bureau of Investigation;Foreign Intelligence Surveillance Court;Boasberg, James E;Horowitz, Michael E;Page, Carter;Trump, Donald J",2020-04-03,article,U.S.,News
0,"A tuberculosis vaccine invented a century ago is cheap and safe, and seems to bolster the body’s immune system.","A vaccine that was developed a hundred years ago to fight the tuberculosis scourge in Europe is now being tested against the coronavirus by scientists eager to find a quick way to protect health care workers, among others.",Can an Old Vaccine Stop the New Coronavirus?,your-feed-science;Vaccination and Immunization;Coronavirus (2019-nCoV);Infant Mortality;Immune System;Tuberculosis;Clinical Trials;Third World and Developing Countries,2020-04-03,article,Health,News
0,"The agency leading the   coronavirus response nationwide is facing a staffing crunch and has closed its training facilities to avoid spreading the virus, officials say.","WASHINGTON — The Federal Emergency Management Agency, the office leading the federal government’s coronavirus response nationwide, is running short of employees who are trained in some of its most important front-line jobs, according to interviews with current and former officials.","FEMA, Racing to Provide Virus Relief, Is Running Short on Front-Line Staff",Global Warming;Environment;Greenhouse Gas Emissions;Disasters and Emergencies;Coronavirus (2019-nCoV);Federal Emergency Management Agency;United States Coast Guard,2020-04-03,article,Climate,News
0,Cheryl Strayed calls the author George Saunders to talk through the uncertainties of this moment.,Listen and subscribe to our podcast from your mobile device: Via Apple Podcasts | Via Spotify | Via Stitcher,‘Everything Is Always Keep Changing’,"Strayed, Cheryl;Saunders, George;Coronavirus (2019-nCoV);Quarantines;Writing and Writers;Books and Literature",2020-04-03,article,Podcasts,News
0,A small number of states in the Midwest and the South are under growing pressure to order all residents to stay at home to fight the coronavirus.,"A surge in coronavirus deaths in the United States has prompted the vast majority of governors to order their residents to stay home, but a small number of states are resisting increasingly urgent calls to shut down.",Holdout States Resist Calls for Stay-at-Home Orders: ‘What Are You Waiting For?’,Coronavirus (2019-nCoV);Shutdowns (Institutional);Quarantines;States (US);Politics and Government;Governors (US);ARKANSAS;Iowa;Nebraska;North Dakota;South Dakota,2020-04-03,article,U.S.,News
0,Here’s what you need to know at the end of the day.,(Want to get this briefing by email? Here’s the sign-up.) ,"Coronavirus, Masks, Bill Withers: Your Friday Evening Briefing",,2020-04-03,article,Briefing,briefing
0,"Ten writers recommend diversions, and new ways to think about the necessary chores of home life.","Well, we’re in it for the long haul. As self-isolation and quarantine continue on — as the hours lose their edges, as the days start to blend together — we may find ourselves looking for new ways to pass the time, since some of us, suddenly, have so much of it. Nearly every week for the past five years or so, The Times Magazine has published a Letter of Recommendation: a column that, in its own way, suggests new things for readers to try. These articles have run the gamut — writers have extolled the virtues of Lent and Nikes, biting your nails and having a cocktail at lunch — but we’ve pulled together some of our favorite ones that can be experienced entirely indoors. Here are some TV shows to watch, games to play, activities to undertake and, we hope, opportunities to take your mind off things, if only for a few minutes.  ",How to Pass Time in a Pandemic,Coronavirus (2019-nCoV);Quarantines;Shutdowns (Institutional),2020-04-03,article,Magazine,News
0,"Mark Frilot, and his wife, Heaven, became ambassadors of a sort — of the seriousness of coronavirus — to their conservative Louisiana community.","After 22 days in the hospital, fighting for his life, Mark Frilot is going home.","Life, Covid-Free, After 22 Days in the Hospital",Coronavirus (2019-nCoV);Ventilators (Medical);Hospitals;Louisiana,2020-04-03,article,U.S.,News
0,A $349 billion program to throw them a financial lifeline got off to a rocky start on Friday as the U.S. economy continued to seize up.,[Read our Coronavirus Relief Small Business F.A.Q.],Frenzy and Desperation as Small Businesses Grab for Government Aid,Small Business;Banking and Financial Institutions;Credit and Debt;Small Business Administration;Treasury Department;Layoffs and Job Reductions;Bank of America Corporation;JPMorgan Chase & Company;United States Economy;Coronavirus (2019-nCoV),2020-04-03,article,Business Day,News
0,"In 1968, at her urging, Charles M. Schulz added Franklin Armstrong to his enormously popular comic strip as a way to promote racial equality.","Harriet Glickman, who in 1968 persuaded Charles M. Schulz, the creator of “Peanuts,” to add an African-American character to his roster of Charlie Brown, Snoopy and the rest of the gang, died on March 27 at her home in Sherman Oaks, Calif. She was 93.","Harriet Glickman, Who Pushed ‘Peanuts’ to Add a Black Character, Dies at 93","Glickman, Harriet (1926-2020);Deaths (Obituaries);Schulz, Charles M;Comic Books and Strips;Black People;Blacks;Race and Ethnicity",2020-04-03,article,Arts,Obituary (Obit)
0,Why are we hoarding it when experts agree that rinsing with water is more sanitary and environmentally sound?,"While the coronavirus pandemic is affecting us all differently depending on where we live, our financial situation and our basic health, one universal is the difficulty finding toilet paper.",Stop Using Toilet Paper,Bathrooms and Toilets;Coronavirus (2019-nCoV);Hoarding;Stockpiling;Shortages;Toilet Paper,2020-04-03,article,Opinion,Op-Ed
0,"As Covid-19 makes social distancing a matter of life and death, a growing number of lawmakers are pushing the idea of remote voting.","Before the coronavirus crisis gets better, it will get worse: more death, more economic pain — and therefore more need for Congress to adopt relief measures for the American people.",What Happens if Congress Cannot Assemble to Do Its Work?,"House of Representatives;Senate;United States Politics and Government;Durbin, Richard J;Portman, Rob;House Committee on Rules;Coronavirus (2019-nCoV)",2020-04-03,article,Opinion,Editorial
0,"Holding a primary election in a pandemic, as Wisconsin plans to do on Tuesday, will suppress turnout and endanger public health.","On Tuesday, hundreds of thousands of voters in Wisconsin will be forced to choose between exercising their constitutional right to vote and safeguarding their own lives, not to mention the lives of their loved ones, their neighbors and poll workers across the state.",You Shouldn’t Have to Risk Your Life to Vote,"Coronavirus (2019-nCoV);Wisconsin;Primaries and Caucuses;Absentee Voting;Presidential Election of 2020;United States Politics and Government;Coronavirus Aid, Relief, and Economic Security Act (2020);Republican Party;Democratic Party;Evers, Tony (1951- )",2020-04-03,article,Opinion,Editorial
0,Our interview with the nation’s top infectious disease specialist.,"For weeks, our team has talked about trying to interview Dr. Anthony Fauci, our guest on Thursday’s show, about the coronavirus pandemic. He’s a unique figure in this crisis: a 30-year student of global epidemics, from H.I.V. to H1N1; a member of President Trump’s coronavirus task force; and one of two doctors, along with Dr. Deborah Birx, assigned by the White House to explain this emergency to the public through daily briefings and interviews.",Calling Dr. Fauci,"The Daily (Radio Program);Podcasts;Newsletters;New York Times;Fauci, Anthony S;Coronavirus (2019-nCoV)",2020-04-03,article,Podcasts,News
0,"Usually these root vegetables cause pink stains, but with a little bit of chemistry, Brazilian researchers found they could produce another hue.","Blue is the color of clear skies and open water. It conjures calm. But it’s not easy being blue. It’s not the easiest color to make, either.",How Do You Make a Less Toxic Blue Dye? Start With Red Beets,"Dyes and Dyestuffs;Color;Beets;Science Advances (Journal);Chemistry;Bastos, Erick Leite;Textiles;Research;your-feed-science",2020-04-03,article,Science,News
0,"In states with many uninsured citizens, few hospitals and leaders who have not required citizens to stay home, a disaster is looming.","NASHVILLE — On March 22, when Nashville’s mayor John Cooper closed nonessential businesses here, it was a terrible blow to companies and shops still reeling from the tornado that tore through Middle Tennessee on Super Tuesday. Small businesses struggle in the best of times, and a one-two punch like that — a natural disaster followed by a lethal pandemic — will almost certainly force some of them to close for good.","In the American South, a Perfect Storm Is Gathering","Coronavirus (2019-nCoV);Shutdowns (Institutional);Quarantines;Tennessee;Politics and Government;Lee, William Byron (1959- );Nashville (Tenn);Southern States (US);Health Insurance and Managed Care",2020-04-03,article,Opinion,News
0,The Trump administration remains deeply divided over whether to tell all Americans to cover their faces in public to stop the spread of coronavirus.,"WASHINGTON — President Trump said on Friday that the Centers for Disease Control and Prevention was urging all Americans to wear a mask when they leave their homes, but he immediately undercut the message by repeatedly calling the recommendation voluntary and promising that he would not wear one himself.",A Debate Over Masks Uncovers Deep White House Divisions,"Coronavirus (2019-nCoV);Masks;Protective Clothing and Gear;Trump, Donald J;United States Politics and Government;Epidemics;Centers for Disease Control and Prevention;World Health Organization",2020-04-03,article,U.S.,News
0,"The C.D.C. advised all Americans, even those who appear to be healthy, to wear a mask when they leave home.",The Centers for Disease Control and Prevention advised all Americans — even people who appear to be healthy — to cover their face with a mask or a scarf when they leave home to help slow the spread of the coronavirus in the United States.,Coronavirus Briefing: What Happened Today,Coronavirus (2019-nCoV);Shortages;Do It Yourself;Masks;Stockpiling;Medical Devices;Medicine and Health;Hospitals,2020-04-03,article,U.S.,briefing
0,"These charts show the pandemic’s trajectory in each nation. New cases appear to be leveling off in some places, but they may still be far from a slowdown.","These charts show the pandemic’s trajectory in each nation. New cases appear to be leveling off in some places, but they may still be far from a slowdown.",Are Countries Flattening the Curve for the Coronavirus?,Coronavirus (2019-nCoV);Italy;United States;China,2020-04-03,multimedia,World,Interactive Feature
0,"“It is hard to put fully into words what we are all grappling with as we navigate our way through this pandemic,” a hospital official said.","New York, the increasingly battered epicenter of the nation’s coronavirus outbreak, on Friday reported its highest number of deaths in a single day, prompting state officials to beg the rest of the United States for assistance and to enact an emergency order designed to stave off medical catastrophe.","Coronavirus in N.Y.: Toll Soars to Nearly 3,000 as State Pleads for Aid","Coronavirus (2019-nCoV);New York City;Deaths (Fatalities);Hospitals;Emergency Medical Treatment;Ventilators (Medical);Quarantines;Epidemics;Cuomo, Andrew M;New York State",2020-04-03,article,New York,News
0,In which the coronavirus has changed almost everything.,"Jan. 19, 2025",Covid-19: A Look Back From 2025,"Coronavirus (2019-nCoV);Presidential Election of 2020;Politics and Government;Trump, Donald J;Biden, Joseph R Jr;Duterte, Rodrigo;Orban, Viktor;United States;Israel;Hungary;China",2020-04-03,article,Opinion,Op-Ed
0,"Even counties that have few reported cases probably already have sustained, undetected outbreaks, a study finds.","Even counties that have few reported cases probably already have sustained, undetected outbreaks, a study finds.",Does My County Have an Epidemic? Estimates Show Hidden Transmission,Coronavirus (2019-nCoV),2020-04-04,multimedia,U.S.,Interactive Feature
0,The president’s public refusal to wear a mask was the latest way he has cast doubt on their recommendations.,"WASHINGTON — Rarely has the schism between President Trump and his own public health advisers over the coronavirus pandemic been put on display quite so starkly. Even as he announced a new federal recommendation on Friday that Americans wear masks when out in public, he immediately disavowed it: “I am choosing not to do it.”",Tensions Persist Between Trump and Medical Advisers Over the Coronavirus,"Coronavirus (2019-nCoV);Quarantines;Masks;Trump, Donald J;Fauci, Anthony S;Stockpiling;Medical Devices;Ventilators (Medical);Federal-State Relations (US);United States Politics and Government",2020-04-04,article,U.S.,News
0,"Ontario and British Columbia have both released their projections about what the pandemic will bring. But, like a weather forecast, they are ever-shifting predictions.",Ontario followed British Columbia on Friday by releasing its projections for what may lie ahead in those provinces with the coronavirus.,"Coronavirus Models Offer the Big Picture, Not the Details of What May Come","Coronavirus (2019-nCoV);Quarantines;Layoffs and Job Reductions;Atwood, Margaret;Trudeau, Justin;Canada;Ontario (Canada);British Columbia (Canada);Medicine and Health;Statistics",2020-04-04,article,World,News
0,"In this excerpt from a new Times podcast, Cheryl Strayed calls up author George Saunders, her old friend and mentor.",Listen and subscribe to our podcast from your mobile device:Via Apple Podcasts | Via Spotify | Via Stitcher,A Bit of Relief: Introducing ‘Sugar Calling’,"Saunders, George;Strayed, Cheryl;Coronavirus (2019-nCoV);Podcasts;Writing and Writers;Books and Literature",2020-04-04,article,Podcasts,News
0,We are connected to one another and to generations past and future.,"My sister, who lives in London, has been passing lockdown time going through old slides of my father’s, discovered last year. Every now and then she sends me a grainy or mildewed photograph, a message in a bottle from across the ocean. The pandemic has prompted a universal time of reflection. The past, more present, is the new field of exploration, absent movement.",There Is No Way Out but Through,"Coronavirus (2019-nCoV);New York-Presbyterian Hospital;Politics and Government;Trump, Donald J;Xi Jinping;China;United States;Wuhan (China)",2020-04-04,article,Opinion,Op-Ed
0,"The Small Business Administration is hiring companies, some with political connections, to ensure it can handle the flood of applications for help in the wake of the economy’s stall.",[Read our Coronavirus Relief Small Business F.A.Q.],Administration Turns to Private Firms to Help Process Small Business Aid,"Coronavirus Aid, Relief, and Economic Security Act (2020);Small Business;Coronavirus (2019-nCoV);Small Business Administration;Treasury Department;Quicken Loans Inc;BlackRock Inc;Gilbert, Dan (1962- );Trump, Donald J;Conflicts of Interest;Banking and Financial Institutions;United States Economy",2020-04-04,article,U.S.,News
0,The designer Mary Ping devises a crafty accessory using just six objects (plus one wild-card pick).,The designer Mary Ping devises a crafty accessory using just six objects (plus one wild-card pick).,Make T Something | Mary Ping,"Design;Fashion and Apparel;Ping, Mary (Fashion Designer);Handbags and Purses;Newspapers;New York Times",2020-04-04,multimedia,T Magazine,Video
0,"Don’t worry, this Yacob Yonas puzzle won’t hurt a bit.","SATURDAY PUZZLE — We’ve seen Yacob Yonas’s work before, but only in collaboration. Today’s grid is fairly quick and sunny for a Saturday, but there are several good new terms, and I could see the configuration making problems for solvers if anyone got stumped in a corner. Maybe I just got lucky? There’s certainly a lot to like in the cluing, some wry humor and some interesting bits and pieces. That LAB sneaked up on me!",Operate On With a Beam,"Crossword Puzzles;Yonas, Yacob (Crossword Constructor)",2020-04-04,article,Crosswords & Games,News
0,"After the chat, the Rangers and the N.H.L. condemned the repeated use of a slur by a hacker.","K’Andre Miller, a top prospect for the Rangers, was repeatedly subjected to a racial slur when a team-sponsored online video chat was hacked on Friday.",Rangers Prospect K’Andre Miller Faces Racial Abuse in a Team Video Chat,"Hockey, Ice;New York Rangers;Miller, K'Andre (2000- );Black People;Blacks;Discrimination;National Hockey League;Videophones and Videoconferencing;Cyberattacks and Hackers",2020-04-04,article,Sports,News
0,"The president notified lawmakers late on Friday, saying he had lost confidence in the inspector general for the intelligence community.","President Trump is firing the intelligence community inspector general whose insistence on telling lawmakers about a whistle-blower complaint about his dealings with Ukraine triggered impeachment proceedings last fall, the president told lawmakers in a letter late Friday.",Trump to Fire Intelligence Watchdog Who Had Key Role in Ukraine Complaint,"Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry;United States Politics and Government;Trump, Donald J;Atkinson, Michael K (1964- );Inspectors General;Espionage and Intelligence Services",2020-04-04,article,U.S.,News
0,"Corrections that appeared in print on Saturday, April 4, 2020.","An article on Friday about President Trump’s support for a possible oil deal between Saudi Arabia and Russia misstated the amount of the recent stimulus package. It was $2.2 trillion, not $2.2 billion.","Corrections: April 4, 2020",,2020-04-04,article,Corrections,Correction
0,"The attorney general directed the Bureau of Prisons to prioritize the early release of some prisoners from federal correctional institutions in Louisiana, Connecticut and Ohio.","WASHINGTON — Attorney General William P. Barr ordered the Bureau of Prisons on Friday to expand the group of federal inmates eligible for early release and to prioritize those at three facilities where known coronavirus cases have grown precipitously, as the virus threatens to overwhelm prison medical facilities and nearby hospitals.",Barr Expands Early Release of Inmates at Prisons Seeing More Coronavirus Cases,"Prisons and Prisoners;Coronavirus (2019-nCoV);Federal Bureau of Prisons;Barr, William P;Connecticut;Louisiana;Ohio;United States Politics and Government;Quarantines;Coronavirus Aid, Relief, and Economic Security Act (2020)",2020-04-04,article,U.S.,News
